,EPPO_CODE,preferred_name,synonym,ds_language,EFSA_PHT,re,match_language,NCBI_TAXID
3314,,bothrogonia ferruginea,,,BothrogoniaFerruginea-PHT,b meitana,,
3315,,bothrogonia ferruginea,,,BothrogoniaFerruginea-PHT,b minana,,
3316,,bothrogonia ferruginea,,,BothrogoniaFerruginea-PHT,b shuana,,
3317,,bothrogonia ferruginea,,,BothrogoniaFerruginea-PHT,b sinica,,
3318,,bothrogonia ferruginea,,,BothrogoniaFerruginea-PHT,bhandara ferruginea,,
3319,,bothrogonia ferruginea,,,BothrogoniaFerruginea-PHT,bothrogonia ferruginea,,
3320,,bothrogonia ferruginea,,,BothrogoniaFerruginea-PHT,bothrogonia japonica,,
3321,,bothrogonia ferruginea,,,BothrogoniaFerruginea-PHT,c ferruginae,,
3322,,bothrogonia ferruginea,,,BothrogoniaFerruginea-PHT,cicada ferruginea,,
3323,,bothrogonia ferruginea,,,BothrogoniaFerruginea-PHT,cicadella ferruginea,,
3324,,bothrogonia ferruginea,,,BothrogoniaFerruginea-PHT,megalotetettigella ferruginea,,
3325,,bothrogonia ferruginea,,,BothrogoniaFerruginea-PHT,proconia ferruginea,,
3326,,bothrogonia ferruginea,,,BothrogoniaFerruginea-PHT,t apicalis,,
3327,,bothrogonia ferruginea,,,BothrogoniaFerruginea-PHT,t confinis,,
3328,,bothrogonia ferruginea,,,BothrogoniaFerruginea-PHT,t duplex,,
3329,,bothrogonia ferruginea,,,BothrogoniaFerruginea-PHT,t freruginea,,
3330,,bothrogonia ferruginea,,,BothrogoniaFerruginea-PHT,t gemina,,
3331,,bothrogonia ferruginea,,,BothrogoniaFerruginea-PHT,t obscura,,
3332,,bothrogonia ferruginea,,,BothrogoniaFerruginea-PHT,tettigella ferruginea,,
3333,,bothrogonia ferruginea,,,BothrogoniaFerruginea-PHT,tettigella ferrugineus,,
3334,,bothrogonia ferruginea,,,BothrogoniaFerruginea-PHT,tettigonia ferruginea,,
3335,,bothrogonia ferruginea,,,BothrogoniaFerruginea-PHT,tettigoniella ferruginea,,
3336,,botryodiplodia hypodermia,,,BotryodiplodiaHypodermia-PHT,botryodiplodia hypodermia,,
3337,,botryodiplodia hypodermia,,,BotryodiplodiaHypodermia-PHT,botryosphaerostroma hypodermia,,
3338,,botryodiplodia hypodermia,,,BotryodiplodiaHypodermia-PHT,macrophoma ulmicola,,
3339,,botryodiplodia hypodermia,,,BotryodiplodiaHypodermia-PHT,myxosporium hypodermium,,
3340,,botryodiplodia hypodermia,,,BotryodiplodiaHypodermia-PHT,siberian elm canker,,
3341,,botryodiplodia hypodermia,,,BotryodiplodiaHypodermia-PHT,twig canker of elm,,
3342,,botryosphaeria kuwatsukai,,,BotryosphaeriaKuwatsukai-PHT,botryosphaeria kuwatsukai,,
3343,,botryosphaeria kuwatsukai,,,BotryosphaeriaKuwatsukai-PHT,blister canker of pome fruits,,
3344,,botryosphaeria kuwatsukai,,,BotryosphaeriaKuwatsukai-PHT,botryosphaeria berengeriana f. sp. pyricola,,
3345,,botryosphaeria kuwatsukai,,,BotryosphaeriaKuwatsukai-PHT,botryosphaeria berengeriana f sp pyricola,,
3346,,botryosphaeria kuwatsukai,,,BotryosphaeriaKuwatsukai-PHT,botryosphaeria berengeriana pyricola,,
3347,,botryosphaeria kuwatsukai,,,BotryosphaeriaKuwatsukai-PHT,botryosphaeria berengeriana sp. pyricola,,
3348,,botryosphaeria kuwatsukai,,,BotryosphaeriaKuwatsukai-PHT,botryosphaeria berengeriana sp pyricola,,
3349,,botryosphaeria kuwatsukai,,,BotryosphaeriaKuwatsukai-PHT,guignardia piricola,,
3350,,botryosphaeria kuwatsukai,,,BotryosphaeriaKuwatsukai-PHT,guignardia pyricola,,
3351,,botryosphaeria kuwatsukai,,,BotryosphaeriaKuwatsukai-PHT,ibokawabyoo,,
3352,,botryosphaeria kuwatsukai,,,BotryosphaeriaKuwatsukai-PHT,krebs apfel,,
3353,,botryosphaeria kuwatsukai,,,BotryosphaeriaKuwatsukai-PHT,krebs birne,,
3354,,botryosphaeria kuwatsukai,,,BotryosphaeriaKuwatsukai-PHT,macrophoma kuwatsukai,,
3355,,botryosphaeria kuwatsukai,,,BotryosphaeriaKuwatsukai-PHT,macrophoma pyrorum,,
3356,,botryosphaeria kuwatsukai,,,BotryosphaeriaKuwatsukai-PHT,physalospora canker of pome fruits,,
3357,,botryosphaeria kuwatsukai,,,BotryosphaeriaKuwatsukai-PHT,physalospora pyricola,,
3358,,botryosphaeria kuwatsukai,,,BotryosphaeriaKuwatsukai-PHT,ring rot of apple,,
3359,,botryosphaeria kuwatsukai,,,BotryosphaeriaKuwatsukai-PHT,rinmonbyoo,,
3360,,botryosphaeria kuwatsukai,,,BotryosphaeriaKuwatsukai-PHT,wart bark of apple,,
3361,,botryosphaeria laricina,,,BotryosphaeriaLaricina-PHT,sp\wla v\whon\w mod\w\wnu,,
3362,,botryosphaeria laricina,,,BotryosphaeriaLaricina-PHT,botryosphaeria laricina,,
3363,,botryosphaeria laricina,,,BotryosphaeriaLaricina-PHT,guignardia laricina,,
3364,,botryosphaeria laricina,,,BotryosphaeriaLaricina-PHT,phyllosticta laricis,,
3365,,botryosphaeria laricina,,,BotryosphaeriaLaricina-PHT,physalospora laricina,,
3366,,botryosphaeria laricina,,,BotryosphaeriaLaricina-PHT,shoot blight of larch,,
3367,,botryosphaeria laricina,,,BotryosphaeriaLaricina-PHT,triebsterben: l\wrche,,
3368,,botryosphaeria laricina,,,BotryosphaeriaLaricina-PHT,twig die\wback of larch,,
3369,,botrytis medusae,,,BotrytisMedusae-PHT,botrytis medusae,,
3370,,brenneria goodwinii,,,BrenneriaGoodwinii-PHT,acute oak decline,,
3371,,brenneria goodwinii,,,BrenneriaGoodwinii-PHT,brenneria goodwinii,,
3372,,brenneria goodwinii,,,BrenneriaGoodwinii-PHT,stem bleeding syndrome\w*,,
3373,,brenneria salicis,,,BrenneriaSalicis-PHT,brenneria salicis,,
3374,,brenneria salicis,,,BrenneriaSalicis-PHT,coloration bactérienne du saule,,
3375,,brenneria salicis,,,BrenneriaSalicis-PHT,vascular wilt of willow,,
3376,,brenneria salicis,,,BrenneriaSalicis-PHT,wasserzeichenkrankheit\w* weide,,
3377,,brenneria salicis,,,BrenneriaSalicis-PHT,wasserzeichenkrankheit der weide,,
3378,,brenneria salicis,,,BrenneriaSalicis-PHT,watermark disease of willow,,
3379,,brevipalpus lewisi,,,BrevipalpusLewisi-PHT,\wcaro\S*\s?vermelho\S*\s?de\S*\s?lewis,,
3380,,brevipalpus lewisi,,,BrevipalpusLewisi-PHT,\wcaro de la ro\wa,,
3381,,brevipalpus lewisi,,,BrevipalpusLewisi-PHT,brevipalpo\wde\wlewis,,
3382,,brevipalpus lewisi,,,BrevipalpusLewisi-PHT,svilu\we lewisova,,
3383,,brevipalpus lewisi,,,BrevipalpusLewisi-PHT,acarien\w* jaune\w* de la gale de la vigne,,
3384,,brevipalpus lewisi,,,BrevipalpusLewisi-PHT,brevipalpe\w* de lewis,,
3385,,brevipalpus lewisi,,,BrevipalpusLewisi-PHT,brevipalpus lewisi,,
3386,,brevipalpus lewisi,,,BrevipalpusLewisi-PHT,budo-hime-hadani,,
3387,,brevipalpus lewisi,,,BrevipalpusLewisi-PHT,citrus flat mite\w*,,
3388,,brevipalpus yothersi,,,BrevipalpusYothersi-PHT,brevipalpus amicus,,
3389,,brevipalpus yothersi,,,BrevipalpusYothersi-PHT,brevipalpus deleoni,,
3390,,brevipalpus yothersi,,,BrevipalpusYothersi-PHT,brevipalpus mcbridei,,
3391,,brevipalpus yothersi,,,BrevipalpusYothersi-PHT,brevipalpus phoenicoides,,
3392,,brevipalpus yothersi,,,BrevipalpusYothersi-PHT,brevipalpus recula,,
3393,,brevipalpus yothersi,,,BrevipalpusYothersi-PHT,brevipalpus yothersi,,
3394,,broad bean wilt virus2,,,BroadBeanWiltVirus2-PHT,bbwv\S*\s?2,,
3395,,broad bean wilt virus2,,,BroadBeanWiltVirus2-PHT,broad bean wilt virus 2,,
3396,,brontispa longissima,,,BrontispaLongissima-PHT,escarabajo de las hojas de las palmeras,,
3397,,brontispa longissima,,,BrontispaLongissima-PHT,escarabajo del coco,,
3398,,brontispa longissima,,,BrontispaLongissima-PHT,hispine du cocotier,,
3399,,brontispa longissima,,,BrontispaLongissima-PHT,brontispa castanea,,
3400,,brontispa longissima,,,BrontispaLongissima-PHT,brontispa froggatti,,
3401,,brontispa longissima,,,BrontispaLongissima-PHT,brontispa longissima,,
3402,,brontispa longissima,,,BrontispaLongissima-PHT,brontispa longissima var\w* javana,,
3403,,brontispa longissima,,,BrontispaLongissima-PHT,brontispa longissima var\w* selebensis,,
3404,,brontispa longissima,,,BrontispaLongissima-PHT,brontispa reicherti,,
3405,,brontispa longissima,,,BrontispaLongissima-PHT,brontispa simmondsi,,
3406,,brontispa longissima,,,BrontispaLongissima-PHT,brontispe du cocotier,,
3407,,brontispa longissima,,,BrontispaLongissima-PHT,coconut hispid,,
3408,,brontispa longissima,,,BrontispaLongissima-PHT,coconut hispine beetle,,
3409,,brontispa longissima,,,BrontispaLongissima-PHT,coconut leaf beetle,,
3410,,brontispa longissima,,,BrontispaLongissima-PHT,coconut leaf hispid,,
3411,,brontispa longissima,,,BrontispaLongissima-PHT,leafbud hispid,,
3412,,brontispa longissima,,,BrontispaLongissima-PHT,new hebrides coconut hispid,,
3413,,brontispa longissima,,,BrontispaLongissima-PHT,oxycephala longipennis,,
3414,,brontispa longissima,,,BrontispaLongissima-PHT,oxycephala longissima,,
3415,,brontispa longissima,,,BrontispaLongissima-PHT,palm leaf beetle,,
3416,,brontispa longissima,,,BrontispaLongissima-PHT,tweekleurige klapperbladkever,,
3417,,bruchidius mackenziei,,,BruchidiusMackenziei-PHT,bruchidius mackenziei,,
3418,,bruchidius mackenziei,,,BruchidiusMackenziei-PHT,soybean bruchid,,
3419,,bucephalogonia xanthopis,,,BucephalogoniaXanthopis-PHT,bucephalogonia xanthopis,,
3420,,bursaphelenchus conicaudatus,,,BursaphelenchusConicaudatus-PHT,bursaphelenchus conicaudatus,,
3421,,bursaphelenchus sinensis,,,BursaphelenchusSinensis-PHT,bursaphelenchus sinensis,,
3422,,bursaphelenchus xylophilus,,,BursaphelenchusXylophilus-PHT,dennenhoutaaltje,,
3423,,bursaphelenchus xylophilus,,,BursaphelenchusXylophilus-PHT,h\w\w\wtko borovicov\w,,
3424,,bursaphelenchus xylophilus,,,BursaphelenchusXylophilus-PHT,nem\wtode da madeira do pinheiro,,
3425,,bursaphelenchus xylophilus,,,BursaphelenchusXylophilus-PHT,pu\winis stiebinis nematodas,,
3426,,bursaphelenchus xylophilus,,,BursaphelenchusXylophilus-PHT,борова нематода,,
3427,,bursaphelenchus xylophilus,,,BursaphelenchusXylophilus-PHT,aphelenchoides xylophilus,,
3428,,bursaphelenchus xylophilus,,,BursaphelenchusXylophilus-PHT,bursaphelenchus lignicola,,
3429,,bursaphelenchus xylophilus,,,BursaphelenchusXylophilus-PHT,bursaphelenchus xylophilus,,
3430,,bursaphelenchus xylophilus,,,BursaphelenchusXylophilus-PHT,bursaphlenchus xylophilus,,
3431,,bursaphelenchus xylophilus,,,BursaphelenchusXylophilus-PHT,d\wp\wrissement des pins,,
3432,,bursaphelenchus xylophilus,,,BursaphelenchusXylophilus-PHT,dennenhoutnematode,,
3433,,bursaphelenchus xylophilus,,,BursaphelenchusXylophilus-PHT,furuvednematode,,
3434,,bursaphelenchus xylophilus,,,BursaphelenchusXylophilus-PHT,h\w\w\wtko borov\w,,
3435,,bursaphelenchus xylophilus,,,BursaphelenchusXylophilus-PHT,Kiefernholznematode,,
3436,,bursaphelenchus xylophilus,,,BursaphelenchusXylophilus-PHT,m\wntyankeroinen,,
3437,,bursaphelenchus xylophilus,,,BursaphelenchusXylophilus-PHT,n\wmatode du bois de pin,,
3438,,bursaphelenchus xylophilus,,,BursaphelenchusXylophilus-PHT,n\wmatode du pin,,
3439,,bursaphelenchus xylophilus,,,BursaphelenchusXylophilus-PHT,nematodo de la madera del pino,,
3440,,bursaphelenchus xylophilus,,,BursaphelenchusXylophilus-PHT,nematodo del pino,,
3441,,bursaphelenchus xylophilus,,,BursaphelenchusXylophilus-PHT,nematodo do pi\weiro,,
3442,,bursaphelenchus xylophilus,,,BursaphelenchusXylophilus-PHT,pine dieback,,
3443,,bursaphelenchus xylophilus,,,BursaphelenchusXylophilus-PHT,pine die-back,,
3444,,bursaphelenchus xylophilus,,,BursaphelenchusXylophilus-PHT,pine wilt,,
3445,,bursaphelenchus xylophilus,,,BursaphelenchusXylophilus-PHT,pine wilt disease,,
3446,,bursaphelenchus xylophilus,,,BursaphelenchusXylophilus-PHT,pine wilt nematode,,
3447,,bursaphelenchus xylophilus,,,BursaphelenchusXylophilus-PHT,pine wood nematode,,
3448,,bursaphelenchus xylophilus,,,BursaphelenchusXylophilus-PHT,pinewilt,,
3449,,bursaphelenchus xylophilus,,,BursaphelenchusXylophilus-PHT,pinewood nematode,,
3450,,bursaphelenchus xylophilus,,,BursaphelenchusXylophilus-PHT,pinewood nematode worm,,
3451,,bursaphelenchus xylophilus,,,BursaphelenchusXylophilus-PHT,tallvedsnematod,,
3452,,bursaphelenchus xylophilus,,,BursaphelenchusXylophilus-PHT,w\wgorek sosnowiec,,
3453,,bursaphelenchus xylophilus,,,BursaphelenchusXylophilus-PHT,сосновая древесная нематода,,
3454,,bursaphelenchus xylophilus,,,BursaphelenchusXylophilus-PHT,сосновая стволовая нематода,,
3455,,bursaphelenchus xylophilus,,,BursaphelenchusXylophilus-PHT,マツクイムシ,,
3456,,bursaphelenchus xylophilus,,,BursaphelenchusXylophilus-PHT,マツ材線虫病,,
3457,,bursaphelenchus xylophilus,,,BursaphelenchusXylophilus-PHT,マツ枯れ,,
3458,,bursaphelenchus xylophilus,,,BursaphelenchusXylophilus-PHT,소나무 재선충,,
3459,,bursaphelenchus xylophilus,,,BursaphelenchusXylophilus-PHT,소나무재선충,,
3460,,bursaphelenchus xylophilus,,,BursaphelenchusXylophilus-PHT,소나무재선충병,,
3461,,bursaphelenchus xylophilus,,,BursaphelenchusXylophilus-PHT,재선충,,
3462,,bursaphelenchus xylophilus,,,BursaphelenchusXylophilus-PHT,松くい虫,,
3463,,bursaphelenchus xylophilus,,,BursaphelenchusXylophilus-PHT,松材線蟲,,
3464,,bursaphelenchus xylophilus,,,BursaphelenchusXylophilus-PHT,松材线虫,,
3465,,bursaphelenchus xylophilus,,,BursaphelenchusXylophilus-PHT,松食い虫,,
3466,,cacopsylla chinensis,,,CacopsyllaChinensis-PHT,cacopsylla chinensis,,
3467,,cacopsylla chinensis,,,CacopsyllaChinensis-PHT,psylla chinensis,,
3468,,cacopsylla citrisuga,,,CacopsyllaCitrisuga-PHT,cacopsylla citrisuga,,
3469,,cacopsylla citrisuga,,,CacopsyllaCitrisuga-PHT,pomelo psyllid,,
3470,,cacopsylla citrisuga,,,CacopsyllaCitrisuga-PHT,psylla citrisuga,,
3471,,cacopsylla fulguralis,,,CacopsyllaFulguralis-PHT,cacopsylla fulguralis,,
3472,,cacopsylla fulguralis,,,CacopsyllaFulguralis-PHT,elaeagnus sucker,,
3473,,cacopsylla fulguralis,,,CacopsyllaFulguralis-PHT,psylla fulguralis,,
3474,,cacopsylla fulguralis,,,CacopsyllaFulguralis-PHT,psylle de l'elaeagnus,,
3475,,cacopsylla fulguralis,,,CacopsyllaFulguralis-PHT,psylle du chalef,,
3476,,cacosceles newmannii,,,CacoscelesNewmannii-PHT,cacosceles \S*\s?dipus,,
3477,,cacosceles newmannii,,,CacoscelesNewmannii-PHT,cacosceles crassicornis,,
3478,,cacosceles newmannii,,,CacoscelesNewmannii-PHT,cacosceles lacordairei,,
3479,,cacosceles newmannii,,,CacoscelesNewmannii-PHT,cacosceles newmanni\w*,,
3480,,cacosceles newmannii,,,CacoscelesNewmannii-PHT,cacoscelis lacordairei,,
3481,,cacosceles newmannii,,,CacoscelesNewmannii-PHT,zelogenes newmannii,,
3482,,cactodera cacti,,,CactoderaCacti-PHT,anguillule \w kyste des cactus,,
3483,,cactodera cacti,,,CactoderaCacti-PHT,cactodera cacti,,
3484,,cactodera cacti,,,CactoderaCacti-PHT,cactus cyst eelworm,,
3485,,cactodera cacti,,,CactoderaCacti-PHT,cactus cyst nematode,,
3486,,cactodera cacti,,,CactoderaCacti-PHT,cactus root nematode,,
3487,,cactodera cacti,,,CactoderaCacti-PHT,cactuscystenaaltje,,
3488,,cactodera cacti,,,CactoderaCacti-PHT,heterodera cacti,,
3489,,cactodera cacti,,,CactoderaCacti-PHT,kakteenzysten\wlchen,,
3490,,cactodera cacti,,,CactoderaCacti-PHT,n\wmatode des cactac\wes,,
3491,,cactodera cacti,,,CactoderaCacti-PHT,nematodo de los cactus,,
3492,,cactodera cacti,,,CactoderaCacti-PHT,saboten-sisuto-sentyu,,
3493,,cactodera cacti,,,CactoderaCacti-PHT,サボテンシストセンチュ,,
3494,,calacarus carinatus,,,CalacarusCarinatus-PHT,acarien pourpre et blanc,,
3495,,calacarus carinatus,,,CalacarusCarinatus-PHT,calacarus carinatus,,
3496,,calacarus carinatus,,,CalacarusCarinatus-PHT,cay pas bocusu,,
3497,,calacarus carinatus,,,CalacarusCarinatus-PHT,purpere mijt,,
3498,,calacarus carinatus,,,CalacarusCarinatus-PHT,purpere theemijt,,
3499,,calacarus carinatus,,,CalacarusCarinatus-PHT,purple mite,,
3500,,calacarus carinatus,,,CalacarusCarinatus-PHT,purpurmilbe,,
3501,,calacarus carinatus,,,CalacarusCarinatus-PHT,ribbed tea mite,,
3502,,calibrachoa mottle virus,,,CalibrachoaMottleVirus-PHT,calibrachoa mottle virus,,
3503,,calibrachoa mottle virus,,,CalibrachoaMottleVirus-PHT,elisabeth.meyer-landrute@ext.efsa.europa.eu,,
3504,,callidiellum villosulum,,,CallidiellumVillosulum-PHT,brown fir long\S*\s?horned beetle,,
3505,,callidiellum villosulum,,,CallidiellumVillosulum-PHT,callidiellum villosulum,,
3506,,calosoma granulatum,,,CalosomaGranulatum-PHT,cant\wrida depredadora,,
3507,,calosoma granulatum,,,CalosomaGranulatum-PHT,besouro verde,,
3508,,calosoma granulatum,,,CalosomaGranulatum-PHT,calosoma granulatum,,
3509,,candidatus phytoplasma americanum,,,CandidatusPhytoplasmaAmericanum-PHT,fitoplasma americano,,
3510,,candidatus phytoplasma americanum,,,CandidatusPhytoplasmaAmericanum-PHT,american potato purple top wilt phytoplasma,,
3511,,candidatus phytoplasma americanum,,,CandidatusPhytoplasmaAmericanum-PHT,apical leafroll of potato,,
3512,,candidatus phytoplasma americanum,,,CandidatusPhytoplasmaAmericanum-PHT,apptw,,
3513,,candidatus phytoplasma americanum,,,CandidatusPhytoplasmaAmericanum-PHT,blue stem of potato,,
3514,,candidatus phytoplasma americanum,,,CandidatusPhytoplasmaAmericanum-PHT,bunch top of potato,,
3515,,candidatus phytoplasma americanum,,,CandidatusPhytoplasmaAmericanum-PHT,candidatus phytoplasma americanum,,
3516,,candidatus phytoplasma americanum,,,CandidatusPhytoplasmaAmericanum-PHT,haywire disease of potato,,
3517,,candidatus phytoplasma americanum,,,CandidatusPhytoplasmaAmericanum-PHT,late breaking of potato,,
3518,,candidatus phytoplasma americanum,,,CandidatusPhytoplasmaAmericanum-PHT,moron of potato,,
3519,,candidatus phytoplasma americanum,,,CandidatusPhytoplasmaAmericanum-PHT,phytoplasma americanum,,
3520,,candidatus phytoplasma americanum,,,CandidatusPhytoplasmaAmericanum-PHT,potato purple\S*\s?top wilt agent,,
3521,,candidatus phytoplasma americanum,,,CandidatusPhytoplasmaAmericanum-PHT,purple\S*\s?top wilt of potato,,
3522,,candidatus phytoplasma americanum,,,CandidatusPhytoplasmaAmericanum-PHT,purple dwarf of potato,,
3523,,candidatus phytoplasma americanum,,,CandidatusPhytoplasmaAmericanum-PHT,yellow top of potato,,
3524,,candidatus phytoplasma aurantifolia,,,CandidatusPhytoplasmaAurantifolia-PHT,blastomania,,
3525,,candidatus phytoplasma aurantifolia,,,CandidatusPhytoplasmaAurantifolia-PHT,multiple sprouting,,
3526,,candidatus phytoplasma aurantifolia,,,CandidatusPhytoplasmaAurantifolia-PHT,witch\w* broom of lime,,
3527,,candidatus phytoplasma aurantifolia,,,CandidatusPhytoplasmaAurantifolia-PHT,witch\w* broom phytoplasma,,
3528,,candidatus phytoplasma aurantifolia,,,CandidatusPhytoplasmaAurantifolia-PHT,witch\S*\s?broom disease,,
3529,,candidatus phytoplasma aurantifolia,,,CandidatusPhytoplasmaAurantifolia-PHT,witches\S*\s?broom disease of lime,,
3530,,candidatus phytoplasma aurantifolia,,,CandidatusPhytoplasmaAurantifolia-PHT,enfermedad escoba de bruja,,
3531,,candidatus phytoplasma aurantifolia,,,CandidatusPhytoplasmaAurantifolia-PHT,maladie du balai de sorci\wre,,
3532,,candidatus phytoplasma aurantifolia,,,CandidatusPhytoplasmaAurantifolia-PHT,phytoplasma aurantifolia,,
3533,,candidatus phytoplasma australasia,,,CandidatusPhytoplasmaAustralasia-PHT,australian big bud of tomato,,
3534,,candidatus phytoplasma australasia,,,CandidatusPhytoplasmaAustralasia-PHT,candidatus phytoplasma australasi\w*,,
3535,,candidatus phytoplasma australasia,,,CandidatusPhytoplasmaAustralasia-PHT,dieback of papaya,,
3536,,candidatus phytoplasma australasia,,,CandidatusPhytoplasmaAustralasia-PHT,mosaic of papaya,,
3537,,candidatus phytoplasma australasia,,,CandidatusPhytoplasmaAustralasia-PHT,papaya mosaic phytoplasma,,
3538,,candidatus phytoplasma australasia,,,CandidatusPhytoplasmaAustralasia-PHT,peanut witches\w* broom phytoplasma,,
3539,,candidatus phytoplasma australasia,,,CandidatusPhytoplasmaAustralasia-PHT,phytoplasma australasia,,
3540,,candidatus phytoplasma australasia,,,CandidatusPhytoplasmaAustralasia-PHT,sunn hemp witches\w* broom phytoplasma,,
3541,,candidatus phytoplasma australasia,,,CandidatusPhytoplasmaAustralasia-PHT,yellow crinkle of papaya,,
3542,,candidatus phytoplasma cynodontis,,,CandidatusPhytoplasmaCynodontis-PHT,bermuda grass white leaf phytoplasma,,
3543,,candidatus phytoplasma cynodontis,,,CandidatusPhytoplasmaCynodontis-PHT,candidatus phytoplasma cynodontis,,
3544,,candidatus phytoplasma cynodontis,,,CandidatusPhytoplasmaCynodontis-PHT,white leaf of bermudagrass,,
3545,,candidatus phytoplasma fraxini,,,CandidatusPhytoplasmaFraxini-PHT,ash yellows,,
3546,,candidatus phytoplasma fraxini,,,CandidatusPhytoplasmaFraxini-PHT,candidatus phytoplasma fraxini,,
3547,,candidatus phytoplasma fraxini,,,CandidatusPhytoplasmaFraxini-PHT,phytoplasma fraxini,,
3548,,candidatus phytoplasma fraxini,,,CandidatusPhytoplasmaFraxini-PHT,witches broom of lilac,,
3549,,candidatus phytoplasma fraxini,,,CandidatusPhytoplasmaFraxini-PHT,yellows of ash,,
3550,,candidatus phytoplasma mali,,,CandidatusPhytoplasmaMali-PHT,appelheksenbezem,,
3551,,candidatus phytoplasma mali,,,CandidatusPhytoplasmaMali-PHT,fitoplasma da prolifera\w\wo da macieira,,
3552,,candidatus phytoplasma mali,,,CandidatusPhytoplasmaMali-PHT,fytoplazmov\w proliferace jablon\w,,
3553,,candidatus phytoplasma mali,,,CandidatusPhytoplasmaMali-PHT,micoplasma de proliferaci\wn del manzano,,
3554,,candidatus phytoplasma mali,,,CandidatusPhytoplasmaMali-PHT,omenan lisäversoisuustauti,,
3555,,candidatus phytoplasma mali,,,CandidatusPhytoplasmaMali-PHT,пролиферация по ябълката,,
3556,,candidatus phytoplasma mali,,,CandidatusPhytoplasmaMali-PHT,apple proliferation mycoplasm,,
3557,,candidatus phytoplasma mali,,,CandidatusPhytoplasmaMali-PHT,apple proliferation mycoplasma-like,,
3558,,candidatus phytoplasma mali,,,CandidatusPhytoplasmaMali-PHT,apple proliferation phytoplasma,,
3559,,candidatus phytoplasma mali,,,CandidatusPhytoplasmaMali-PHT,apple witches' broom phytoplasma,,
3560,,candidatus phytoplasma mali,,,CandidatusPhytoplasmaMali-PHT,Apple witches' broom phytoplasma,,
3561,,candidatus phytoplasma mali,,,CandidatusPhytoplasmaMali-PHT,Hexenbesenwuchs des Apfels,,
